ano,numero,ementa,autores,id,texto_original,OCCUPATION,PERSON,REGION,ORG,STREET,MISC,LOC,DATE,address,city,country,lat,lng,state,postal
2022,558,"Solicita ao Departamento Municipal de Engenharia que avalie urgentemente a situação da cabeceira da ponte sob o Ribeirão do Boi Pintado, na Rua Dário Fonseca Martins, e juntamente com o setor de obras, realizem os reparos necessários para resolver a situação dos buracos que se formaram.",20,4103,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4103/558.pdf,,,"('Ribeirão do Boi Pintado',)","('Departamento Municipal de Engenharia',)",Rua Dário Fonseca Martins,,,,"Rua Dário Fonseca Martins Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3054395,-50.0769898,Paraná,
2022,565,"Solicita à Secretaria Municipal de Planejamento e a Secretaria de Serviços e Obras Públicas que concentrem esforços no reparo das cabeceiras da ponte recém-inaugurada na Rua Dário Fonseca Martins, atrás da empresa Bordignon.",142,4111,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4111/565.pdf,,,"('Bordignon',)","('Secretaria Municipal de Planejamento', 'Secretaria de Serviços e Obras Públicas')",Rua Dário Fonseca Martins,,,,"Rua Dário Fonseca Martins Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3054395,-50.0769898,Paraná,
2022,591,"Agradece ao Secretário Municipal de Serviços e Obras Públicas, Senhor Everton José Panegada, pela conclusão das obras na ponte atrás da empresa Bordignon, na Rua Dário Fonseca Martins.",20,4140,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4140/591.pdf,"('Secretário',)",,,"('empresa Bordignon',)",Rua Dário Fonseca Martins,,,,"Rua Dário Fonseca Martins Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3054395,-50.0769898,Paraná,
2022,608,"Agradece ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, e o Excelentíssimo Secretário Municipal de Planejamento, Senhor Alexandre Jesus Levatti, pelo empenho e dedicação nas obras de readequação da ponte na Rua Dário Fonseca Martins, atrás da empresa Bordignon, trazendo satisfação aos moradores daquela região.",14,4161,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/4161/608.pdf,"('Prefeito Municipal', 'Secretário')","('Senhor José da Silva Coelho Neto', 'Senhor Alexandre Jesus Levatti')",,"('empresa Bordignon',)",Rua Dário Fonseca Martins,,,,"Rua Dário Fonseca Martins Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3054395,-50.0769898,Paraná,
2021,418,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que proceda o recape asfáltico da Rua Carmem Lúcia Campos do Amaral, no Rennó Park, visto que a mesma se encontra em péssimo estado de conservação.",13,3132,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3132/418-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)","('Rennó Park',)",,Rua Carmem Lúcia Campos do Amaral,,,,"Rua Carmem Lúcia Campos Do Amaral Rennó Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3073882,-50.0956001,Paraná,
2021,419,"Requer ao Diretor do Departamento Municipal de Trânsito, Senhor Bruno Augusto Ribeiro Chagas, que proceda estudos para melhorar a sinalização de trânsito, em especial para conter a velocidade da Rua Anastácia Borges da Silva, no Jardim Bellagio, onde os carros e motos tem transitado alta velocidade, colocando em risco a população que lá reside, principalmente as crianças.",17,3133,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3133/419-2021.pdf,"('Diretor',)","('Senhor Bruno Augusto Ribeiro Chagas',)","('Jardim Bellagio',)","('Departamento Municipal de Trânsito',)",Rua Anastácia Borges da Silva,,,,R. Anastácia Borges da Silva - Santo Antônio da Platina,Santo Antônio da Platina,Brazil,-23.290876369835,-50.0512276799672,,
2021,423,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que estude a possibilidade de construir uma praça com academia da terceira idade na Rua Vita Maria Lamparelli, no Residencial Villagio Planalto, perto do depósito da Novo Piso Decorações, onde existe uma área de propriedade da prefeitura.",142,3137,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3137/423-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)","('Residencial Villagio Planalto', 'Novo Piso Decorações')",,Rua Vita Maria Lamparelli,,,,R. Vita Maria Lamparelli - Santo Antônio da Platina,Santo Antônio da Platina,Brazil,-23.3076887623814,-50.0775723055407,,
2021,424,"Requer ao Secretário Municipal de Serviços e Obras Públicas, Senhor Everton José Panegada, que proceda melhorias, como operação tapa-buraco:
•	Rua Dom Pedro II, em toda sua extensão, visto a mesma encontra-se em péssimo estado de conservação;
•	Rua Dr. Wilson João Copack, no Jardim Monte das Oliveiras, visto a mesma encontra-se em péssimo estado de conservação.",142,3138,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3138/424-2021.pdf,"('Secretário',)",,"('Jardim Monte das Oliveiras',)",,Rua Dr. Wilson João Copack,,,,"Rua Wilson João Copack Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3035105,-50.0586428,Paraná,
2021,630,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que, por meio da Secretaria Municipal de Serviços de Obras Públicas, proceda operação tapa-buraco nas ruas do Jardim Monte das Oliveiras, principalmente da Rua Dr. Wilson João Copack, visto que as mesmas encontram-se em péssimo estado de conservação.",142,3380,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3380/630-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)","('Jardim Monte das Oliveiras',)","('Secretaria Municipal de Serviços de Obras Públicas',)",Rua Dr. Wilson João Copack,,,,"Rua Wilson João Copack Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.3035105,-50.0586428,Paraná,
2021,427,"Requer ao Secretário Municipal de Serviços e Obras Públicas, Senhor Everton José Panegada, a contenção para impedimento de alagamento das casas da Rua Campos Sales, no trecho compreendido entre as Ruas Wenceslau Braz e Floriano Peixoto, antes que se inicie o período de chuvas, como forma de sanar o problema, para que os residentes daquela localidade não sofram mais este ano com as enchentes que lhes causam enormes transtornos.",17,3141,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3141/427-2021.pdf,"('Secretário',)",,,,Rua Campos Sales,,,,"Rua Campos Sales Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2978072,-50.0736041,Paraná,86430-000
2021,536,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que seja discutido e organizado um cronograma de obras emergenciais dos pontos mais problemáticos de alagamento.
Temos alguns meses até o período das chuvas, assim faz-se necessário este olhar preventivo, especialmente onde já é costumeiro haver danos (Sindicato, Rua Deputado Benedito Lúcio Machado, trecho da Rua Campos Sales, etc.).",17,3259,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3259/536-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)","('Sindicato',)",,Rua Campos Sales,,,,"Rua Campos Sales Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2978072,-50.0736041,Paraná,86430-000
2021,579,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que, por meio do Departamento Municipal de Trânsito, proceda implantação de um redutor de velocidade na Rua Campos Sales, em frente a Escola Arco-Íris, para dar mais segurança aos alunos, professores e demais funcionários da instituição.",142,3322,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3322/579-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('Departamento Municipal de Trânsito', 'Escola Arco-Íris')",Rua Campos Sales,,,,"Rua Campos Sales Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2978072,-50.0736041,Paraná,86430-000
2021,606,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que, por meio do Departamento Municipal de Trânsito, proceda a implantação de um redutor de velocidade no cruzamento da Rua Campos Sales com a Rua Coronel Joaquim Rodrigues do Prado, a fim de melhorar a segurança no trânsito e para os pedestres no local.",142,3354,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3354/606-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)",,"('Departamento Municipal de Trânsito',)",Rua Campos Sales,,,,"Rua Campos Sales Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2978072,-50.0736041,Paraná,86430-000
2021,427,"Requer ao Secretário Municipal de Serviços e Obras Públicas, Senhor Everton José Panegada, a contenção para impedimento de alagamento das casas da Rua Campos Sales, no trecho compreendido entre as Ruas Wenceslau Braz e Floriano Peixoto, antes que se inicie o período de chuvas, como forma de sanar o problema, para que os residentes daquela localidade não sofram mais este ano com as enchentes que lhes causam enormes transtornos.",17,3141,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3141/427-2021.pdf,"('Secretário',)",,,,Ruas Wenceslau Braz,,,,"Rua Wenceslau Braz Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2923122,-50.0763514,Paraná,86430-000
2021,686,"Requer que seja expedido ofício à Secretaria Municipal de Serviços e Obras Públicas, reiterando o Requerimento nº 427, de 16 de agosto de 2021, solicitando-lhes atenção sobre a necessidade de se executar obras para redirecionar a água da chuva na Rua Floriano Peixoto no cruzamento com a Rua Campos Salles. 
No quarteirão da Rua Campos Salles, entre as Ruas Wenceslau Braz e Rua Floriano Peixoto, é recorrente a enchente e alagamento das residências situadas na parte mais baixa da rua devido ao grande volume de água que ao invés de correr para o Ribeirão, acumula-se na Rua Campos Salles. O bueiro existente nessa localidade não é suficiente para dar vasão a água, causando grandes prejuízos aos moradores dessa região.",17,3443,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3443/686-2021.pdf,,,"('Ribeirão',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Ruas Wenceslau Braz,,,"('16 de agosto de 2021',)","Rua Wenceslau Braz Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2923122,-50.0763514,Paraná,86430-000
2022,247,"Solicita à Secretaria Municipal de Serviços e Obras Públicas para que construa uma “barreira de contenção” no cruzamento entre as Ruas Floriano Peixoto e Rua Campos Salles, a fim de evitar que a água da chuva que desce pela R. Floriano Peixoto desvie pela Rua Campos Salles, contribuindo para as inundações naquela baixada e ao longo do ribeirão – ressaltando que obra semelhante já foi realizada no cruzamento entre as Ruas Wenceslau Braz e a Rua Campos Salles.",17,3732,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3732/247-2022.pdf,,,,"('Secretaria Municipal de Serviços e Obras Públicas',)",Ruas Wenceslau Braz,,,,"Rua Wenceslau Braz Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.2923122,-50.0763514,Paraná,86430-000
2021,428,"Requer ao Secretário Municipal de Planejamento, Senhor Airton Sérgio Diniz, que inclua no seu cronograma de pavimentação os trechos remanescentes das seguintes ruas:
•	Antiga Rua 1 – entre as Ruas Amazonas e Dário Vilela Bitencourt;
•	Rua Benedito Villas Boas, de Carvalho;
•	Trecho da Rua Amazonas.",17,3142,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3142/428-2021.pdf,"('Secretário',)","('Senhor Airton Sérgio Diniz',)","('Carvalho',)",,Ruas Amazonas e Dário Vilela Bitencourt,,,,"Rua Dário Vilela Bittencourt Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2864818,-50.0762841,Paraná,
2021,428,"Requer ao Secretário Municipal de Planejamento, Senhor Airton Sérgio Diniz, que inclua no seu cronograma de pavimentação os trechos remanescentes das seguintes ruas:
•	Antiga Rua 1 – entre as Ruas Amazonas e Dário Vilela Bitencourt;
•	Rua Benedito Villas Boas, de Carvalho;
•	Trecho da Rua Amazonas.",17,3142,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3142/428-2021.pdf,"('Secretário',)","('Senhor Airton Sérgio Diniz',)","('Carvalho',)",,Rua Benedito Villas Boas,,,,"Rua Benedicto B de Carvalho, Santo Antônio da Platina - Paraná, 86430-000, Brazil",Santo Antônio da Platina,Brazil,-23.28347085,-50.08111965,Paraná,86430-000
2021,428,"Requer ao Secretário Municipal de Planejamento, Senhor Airton Sérgio Diniz, que inclua no seu cronograma de pavimentação os trechos remanescentes das seguintes ruas:
•	Antiga Rua 1 – entre as Ruas Amazonas e Dário Vilela Bitencourt;
•	Rua Benedito Villas Boas, de Carvalho;
•	Trecho da Rua Amazonas.",17,3142,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3142/428-2021.pdf,"('Secretário',)","('Senhor Airton Sérgio Diniz',)","('Carvalho',)",,Rua Amazonas,,,,"Rua Amazonas Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2833002,-50.076721,Paraná,
2021,440,"Requer ao Excelentíssimo Prefeito Municipal, Senhor José da Silva Coelho Neto, que proceda pavimentação asfáltica na parte remanescente da Rua Amazonas, cruzamento com a Narley Velasco Gonçalves, no Jardim São João.",148,3155,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2021/3155/440-2021.pdf,"('Prefeito Municipal',)","('Senhor José da Silva Coelho Neto',)","('Jardim São João',)","('Narley Velasco Gonçalves',)",Rua Amazonas,,,,"Rua Amazonas Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2833002,-50.076721,Paraná,
2022,196,"Solicita à Secretaria Municipal de Planejamento que estude a possiblidade de realizar a pavimentação da Rua Amazonas, principalmente no trecho compreendido no Conjunto Habitacional João da Silva Machado, a fim de evitar que as ruas adjacentes sejam invadidas por pedras durante a época de fortes chuvas, sendo as ruas: Rua Iracema Felício da Silva, Rua Ana Amélia de Siqueira, Rua Hermínio Brustolin, Rua Benedito Fernandes Coelho, Rua Benedicto Villas Bôas de Carvalho.",143,3673,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3673/196-2022.pdf,,,"('Conjunto Habitacional João da Silva Machado',)","('Secretaria Municipal de Planejamento',)",Rua Amazonas,,,,"Rua Amazonas Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2833002,-50.076721,Paraná,
2022,200,"Solicita a Secretaria Municipal de Serviços e Obras Públicas para que realize a passagem de máquina e o empedramento na Rua Amazonas e na Rua Narley Velasco Gonçalves, ambas no Jardim São João, conforme solicitação dos moradores.",143,3677,https://sapl.santoantoniodaplatina.pr.leg.br/media/sapl/public/materialegislativa/2022/3677/200-2022.pdf,,,"('Jardim São João',)","('Secretaria Municipal de Serviços e Obras Públicas',)",Rua Amazonas,,,,"Rua Amazonas Santo Antônio da Platina - Paraná, Brazil",Santo Antônio da Platina,Brazil,-23.2833002,-50.076721,Paraná,
